record_id,region,road_segment,traffic_volume,avg_speed_mph,travel_time_min,congestion_index,incident_reports,weather_condition,day_period
3754,California,B1,4834,61,64,0.73,1,Fog,Afternoon
3755,New York,C2,2460,52,88,0.19,0,Snow,Morning
3756,Texas,C1,4210,53,15,0.22,1,Rain,Night
3757,California,C1,4608,36,102,0.85,1,Rain,Morning
3758,California,B1,1863,42,6,0.94,0,Snow,Morning
3759,New York,B1,2034,55,104,0.25,1,Clear,Evening
3760,Florida,A1,2457,38,18,0.69,2,Snow,Afternoon
3761,Texas,C2,2425,27,93,0.29,1,Clear,Afternoon
3762,Florida,C1,2545,29,33,0.64,0,Clear,Afternoon
3763,New York,A2,3911,84,84,0.7,0,Fog,Afternoon
3764,Texas,A1,3400,64,117,0.31,0,Snow,Night
3765,New York,C2,3147,74,67,0.62,0,Clear,Night
3766,Texas,C1,3583,47,98,0.59,0,Clear,Evening
3767,California,A2,3379,33,43,0.96,3,Snow,Morning
3768,Illinois,C1,714,79,61,0.91,0,Clear,Afternoon
3769,New York,B1,3308,29,108,0.77,0,Rain,Morning
3770,Illinois,C2,2593,32,85,0.33,0,Fog,Afternoon
3771,Texas,C1,2378,16,103,0.32,1,Rain,Afternoon
3772,California,C1,368,60,94,0.18,0,Fog,Morning
3773,California,C2,3920,77,96,0.52,1,Rain,Afternoon
3774,California,C2,4584,15,23,0.73,1,Snow,Afternoon
3775,Florida,B2,923,53,78,0.41,0,Clear,Morning
3776,Texas,B2,3471,42,69,0.11,1,Rain,Night
3777,Illinois,A2,891,33,107,0.45,0,Snow,Evening
3778,New York,B1,4912,28,84,0.92,0,Fog,Morning
3779,Texas,C1,4489,51,112,0.19,1,Fog,Morning
3780,Texas,B1,2531,79,70,0.13,0,Fog,Morning
3781,Illinois,B1,705,75,75,0.99,1,Snow,Night
3782,California,C1,1040,31,99,0.88,0,Rain,Evening
3783,New York,C2,1049,27,51,0.43,1,Snow,Morning
3784,California,A1,2735,77,104,0.78,0,Fog,Afternoon
3785,Texas,C1,823,53,85,0.41,1,Snow,Morning
3786,Illinois,C1,1015,83,75,0.82,1,Fog,Evening
3787,Texas,B1,1224,33,80,0.37,0,Fog,Afternoon
3788,New York,B1,932,42,9,0.68,0,Snow,Evening
3789,California,B2,952,57,112,0.53,2,Snow,Afternoon
3790,California,A2,2917,69,72,0.17,0,Clear,Afternoon
3791,New York,A2,111,67,41,0.56,0,Rain,Afternoon
3792,Texas,A2,4158,16,85,0.47,1,Snow,Afternoon
3793,Texas,B2,4038,46,116,0.87,1,Clear,Morning
3794,Texas,C2,2567,68,68,0.71,0,Rain,Night
3795,New York,A2,1250,51,34,0.1,0,Clear,Night
3796,New York,B1,135,23,65,0.94,0,Clear,Morning
3797,Florida,A1,3533,81,11,0.82,0,Rain,Morning
3798,Florida,B2,4553,27,94,0.89,1,Clear,Evening
3799,Florida,A2,1810,64,90,0.52,2,Snow,Morning
3800,Florida,A2,4431,42,64,0.32,0,Clear,Evening
3801,Illinois,C2,932,23,96,0.24,1,Clear,Morning
3802,Florida,A1,4860,60,118,0.84,0,Clear,Evening
3803,California,B1,356,28,116,0.61,0,Clear,Night
3804,Illinois,A2,829,63,33,0.47,0,Fog,Evening
3805,California,A1,2660,67,53,0.74,2,Snow,Evening
3806,New York,C1,4705,46,104,0.97,0,Fog,Night
3807,Illinois,C1,4356,41,105,0.81,0,Snow,Evening
3808,California,C1,3688,57,119,0.98,0,Fog,Night
3809,Texas,A2,2040,26,114,0.72,0,Clear,Night
3810,California,A2,1462,76,85,0.26,0,Snow,Morning
3811,Texas,A2,4275,44,81,0.48,0,Fog,Evening
3812,California,B1,4488,30,91,0.5,0,Fog,Morning
3813,Texas,A1,4975,24,24,0.87,1,Clear,Night
3814,California,A1,517,61,15,0.37,0,Clear,Afternoon
3815,Texas,B2,869,48,69,0.65,0,Clear,Evening
3816,New York,A2,4413,51,10,0.69,1,Snow,Evening
3817,California,B1,981,55,101,0.21,1,Snow,Evening
3818,New York,B1,726,67,119,0.38,1,Snow,Night
3819,California,B2,4447,84,36,0.11,1,Fog,Night
3820,California,B2,3297,57,103,0.5,1,Fog,Afternoon
3821,New York,C2,2630,39,105,0.28,3,Snow,Afternoon
3822,New York,A2,497,29,8,0.14,0,Snow,Night
3823,New York,B2,2071,17,48,0.72,0,Rain,Night
3824,Illinois,C2,587,78,46,0.84,0,Clear,Evening
3825,Florida,C1,3007,62,92,0.74,0,Clear,Night
3826,Texas,C1,1535,70,7,0.26,0,Rain,Afternoon
3827,Illinois,C1,4343,73,114,0.66,0,Clear,Evening
3828,California,A2,4748,73,80,0.86,0,Clear,Night
3829,Florida,B2,1335,58,62,0.24,1,Clear,Afternoon
3830,Illinois,B1,1701,48,102,0.78,0,Clear,Morning
3831,Florida,A1,2341,53,50,0.2,1,Rain,Evening
3832,Texas,A2,4434,18,84,0.89,0,Clear,Evening
3833,Texas,C2,4324,30,29,0.84,0,Snow,Afternoon
3834,Florida,B1,985,51,117,0.7,1,Snow,Evening
3835,Texas,C2,2990,16,110,0.24,0,Snow,Evening
3836,New York,A1,3564,46,35,0.45,1,Fog,Evening
3837,Florida,A1,605,78,33,0.1,0,Rain,Morning
3838,Illinois,B1,400,32,75,0.46,1,Rain,Night
3839,New York,A1,3664,69,108,0.56,0,Snow,Morning
3840,Florida,A2,4823,39,25,0.22,2,Rain,Afternoon
3841,Texas,B2,440,34,80,0.99,0,Snow,Afternoon
3842,California,B1,262,78,35,0.47,0,Fog,Afternoon
3843,California,C1,616,80,18,0.25,1,Fog,Evening
3844,New York,B1,1657,22,24,0.47,0,Snow,Evening
3845,Illinois,A2,2704,66,97,0.43,1,Fog,Afternoon
3846,New York,A2,629,45,73,0.13,0,Rain,Afternoon
3847,Florida,A1,2049,38,17,0.67,1,Fog,Afternoon
3848,Florida,B1,4378,43,59,0.88,0,Snow,Afternoon
3849,New York,B2,2575,52,22,0.41,1,Rain,Evening
3850,Florida,B1,3878,47,38,0.23,0,Snow,Afternoon
3851,New York,B1,1147,64,90,0.97,1,Snow,Afternoon
3852,New York,C1,4157,67,56,0.74,2,Rain,Morning
3853,New York,C1,4094,52,82,0.86,2,Snow,Afternoon
3854,Florida,C1,398,41,19,0.54,0,Clear,Morning
3855,California,B2,1330,81,16,0.2,0,Snow,Afternoon
3856,Florida,B2,3747,25,119,0.6,2,Clear,Evening
3857,California,A2,2870,32,8,0.79,0,Fog,Evening
3858,New York,A2,1468,32,84,0.78,0,Fog,Evening
3859,California,C2,1407,57,17,0.41,1,Fog,Afternoon
3860,California,A1,2254,39,11,0.31,0,Snow,Evening
3861,New York,B1,2710,46,63,0.56,0,Clear,Morning
3862,California,C1,3687,51,62,0.79,0,Fog,Morning
3863,California,C2,1172,34,44,0.28,0,Snow,Afternoon
3864,Illinois,A2,1737,35,55,0.13,1,Snow,Morning
3865,Florida,C1,2220,15,118,0.4,0,Fog,Afternoon
3866,Florida,C2,678,17,60,0.89,0,Fog,Evening
3867,California,C1,2978,31,108,0.47,0,Snow,Afternoon
3868,New York,B2,4965,76,47,0.49,0,Clear,Morning
3869,Illinois,C1,4527,56,48,0.95,0,Rain,Morning
3870,New York,C1,1688,47,95,0.6,1,Snow,Afternoon
3871,Illinois,A2,470,15,80,0.25,0,Rain,Afternoon
3872,Texas,A2,1719,59,99,0.66,0,Rain,Night
3873,Texas,A2,482,84,74,0.32,0,Fog,Night
3874,Illinois,C1,3241,26,28,0.23,0,Snow,Afternoon
3875,New York,B1,1093,50,91,0.54,3,Snow,Afternoon
3876,New York,A2,4564,41,6,0.39,1,Rain,Night
3877,Florida,A1,2267,27,26,0.44,1,Snow,Morning
3878,Illinois,C1,4804,67,51,0.55,0,Fog,Night
3879,Florida,A1,1148,31,56,0.33,1,Clear,Night
3880,Illinois,C2,2709,22,36,0.49,0,Clear,Night
3881,Illinois,A2,4316,78,31,0.55,0,Rain,Night
3882,Texas,B2,1281,31,95,0.77,0,Clear,Evening
3883,California,A2,283,57,11,0.14,0,Snow,Morning
3884,Florida,A2,1762,63,81,0.9,2,Fog,Evening
3885,California,C2,4694,58,78,0.35,0,Fog,Night
3886,Texas,B1,2693,32,42,0.89,1,Fog,Afternoon
3887,New York,A2,3644,74,87,0.81,0,Snow,Afternoon
3888,New York,B2,1140,43,70,0.88,0,Snow,Evening
3889,California,B2,4261,81,88,0.55,0,Rain,Morning
3890,California,B2,3287,78,19,0.41,1,Rain,Morning
3891,Illinois,A1,4414,18,114,0.5,0,Clear,Evening
3892,Texas,C2,3654,42,47,0.2,0,Snow,Evening
3893,Illinois,C2,2472,60,72,0.74,0,Rain,Afternoon
3894,New York,A2,3116,56,72,0.41,0,Clear,Morning
3895,Florida,A2,1221,37,82,0.49,0,Rain,Afternoon
3896,Florida,C1,4676,20,97,0.71,0,Snow,Morning
3897,Florida,B1,2190,66,20,0.76,0,Clear,Evening
3898,Texas,A1,2426,24,37,0.18,0,Fog,Morning
3899,New York,B1,3483,33,78,0.58,0,Snow,Afternoon
3900,Illinois,C2,3511,60,42,0.85,1,Snow,Morning
3901,Illinois,A2,1658,31,46,0.87,2,Clear,Night
3902,Texas,B1,2117,27,56,0.42,0,Rain,Night
3903,Illinois,A2,2369,16,18,0.22,1,Clear,Night
3904,Illinois,C1,2401,62,74,0.57,1,Clear,Afternoon
3905,Illinois,C1,823,34,68,0.69,1,Rain,Night
3906,Florida,C2,210,23,104,0.77,1,Snow,Night
3907,New York,B2,338,38,117,0.49,0,Clear,Evening
3908,California,A2,4559,35,39,0.93,0,Snow,Morning
3909,California,A1,3913,55,82,0.98,0,Clear,Night
3910,California,C1,1006,71,65,0.63,0,Snow,Afternoon
3911,New York,C2,1960,84,61,0.33,0,Snow,Morning
3912,California,B2,3307,68,57,0.35,0,Rain,Afternoon
3913,California,C2,4130,42,70,0.1,0,Fog,Night
3914,California,B2,211,34,66,0.61,1,Rain,Evening
3915,California,B2,2810,70,84,0.72,3,Fog,Night
3916,California,A1,2262,79,34,0.52,1,Snow,Evening
3917,California,B1,3465,51,117,0.56,0,Clear,Afternoon
3918,Illinois,A2,2849,39,34,0.59,2,Fog,Evening
3919,California,C1,4070,36,60,0.14,0,Clear,Morning
3920,Florida,B1,3913,58,55,0.47,0,Clear,Afternoon
3921,California,C1,1802,80,77,0.72,1,Clear,Morning
3922,Texas,B1,2484,66,6,0.45,1,Snow,Evening
3923,California,B2,3804,37,79,0.25,0,Snow,Evening
3924,Texas,B2,724,19,28,0.66,1,Rain,Night
3925,California,C1,572,19,85,0.87,0,Fog,Morning
3926,Texas,C2,1002,19,58,0.24,0,Fog,Afternoon
3927,California,B2,2059,70,27,0.4,0,Rain,Afternoon
3928,Florida,C2,2181,68,37,0.59,0,Fog,Morning
3929,California,C1,4953,82,74,0.58,1,Snow,Afternoon
3930,Texas,C2,4709,24,50,0.84,0,Snow,Night
3931,New York,C1,1435,44,49,0.75,0,Rain,Afternoon
3932,New York,A2,4415,65,108,0.21,0,Clear,Night
3933,California,C1,2576,64,54,0.46,1,Rain,Night
3934,Florida,B1,467,55,25,0.32,0,Rain,Evening
3935,Florida,A2,1645,65,107,0.81,0,Clear,Morning
3936,Illinois,A1,3389,48,54,0.86,0,Fog,Morning
3937,Texas,B2,3867,17,111,0.45,0,Snow,Morning
3938,Illinois,C1,1399,21,61,0.28,0,Rain,Night
3939,New York,B1,1150,75,19,0.34,0,Clear,Evening
3940,Texas,C1,3176,24,20,0.11,0,Fog,Morning
3941,New York,B1,165,53,27,0.87,1,Snow,Evening
3942,Texas,B1,4683,56,53,0.76,1,Clear,Night
3943,Illinois,C1,2573,35,43,0.81,1,Fog,Evening
3944,California,B2,468,71,11,0.17,0,Snow,Afternoon
3945,Texas,B2,4598,47,47,0.17,1,Clear,Morning
3946,California,B2,3070,43,92,0.4,1,Fog,Night
3947,New York,A2,601,47,16,0.69,0,Snow,Night
3948,Florida,A2,829,83,105,0.91,1,Rain,Night
3949,Illinois,C1,3653,32,19,0.58,1,Snow,Evening
3950,Illinois,B2,1262,74,28,0.7,0,Clear,Morning
3951,California,B1,170,51,117,0.41,1,Fog,Morning
3952,Texas,C1,2041,73,20,0.99,0,Rain,Afternoon
3953,Texas,C2,677,17,17,0.6,0,Rain,Evening
3954,Illinois,A2,3756,47,7,0.99,0,Clear,Night
3955,Texas,C2,4624,51,83,0.88,0,Clear,Evening
3956,Illinois,C1,3711,59,109,0.84,0,Snow,Morning
3957,California,C2,4221,27,46,0.81,0,Rain,Afternoon
3958,New York,B2,1827,74,102,0.24,2,Clear,Morning
3959,Texas,A1,1879,31,18,0.25,0,Snow,Night
3960,Illinois,A2,835,18,56,0.13,0,Rain,Night
3961,California,B2,2733,51,74,0.47,0,Snow,Morning
3962,Texas,A2,4491,31,87,0.73,1,Clear,Morning
3963,Texas,A1,2441,42,71,0.84,2,Snow,Night
3964,California,B1,2479,53,90,0.47,0,Snow,Morning
3965,New York,B2,2686,52,32,0.26,0,Rain,Night
3966,Illinois,C1,2411,19,19,0.8,1,Rain,Evening
3967,California,C2,3276,18,8,0.5,1,Rain,Evening
3968,New York,A1,3438,76,7,0.83,0,Rain,Evening
3969,California,C2,2462,72,99,0.49,1,Fog,Morning
3970,New York,C2,2685,72,71,0.77,0,Snow,Afternoon
3971,Texas,A1,365,56,66,0.99,0,Fog,Evening
3972,Illinois,B1,4871,48,66,0.13,1,Fog,Night
3973,Florida,C1,3662,22,84,0.8,0,Snow,Night
3974,Illinois,A1,2983,23,71,0.39,0,Fog,Evening
3975,New York,B1,1547,21,49,0.59,1,Clear,Morning
3976,Texas,A2,193,68,44,0.43,2,Snow,Night
3977,Texas,C2,2861,72,111,0.74,0,Rain,Morning
3978,Florida,C1,3297,84,49,0.88,0,Rain,Night
3979,Florida,C2,4966,16,31,0.34,0,Snow,Evening
3980,California,C1,1339,30,110,0.42,0,Rain,Afternoon
3981,Texas,C1,1489,50,42,0.51,0,Rain,Morning
3982,Texas,B1,3747,59,23,0.38,0,Rain,Night
3983,California,A2,1461,74,36,0.9,0,Rain,Night
3984,Texas,A2,1608,22,78,0.84,0,Fog,Afternoon
3985,Illinois,A2,1918,29,82,0.62,0,Snow,Night
3986,Illinois,C2,411,28,5,0.23,0,Rain,Night
3987,New York,C2,1449,80,102,0.62,1,Clear,Morning
3988,New York,A2,831,58,37,0.83,2,Fog,Evening
3989,New York,A1,3018,43,18,0.55,1,Snow,Evening
3990,Illinois,B1,1985,53,87,0.38,0,Snow,Evening
3991,New York,B1,1248,28,119,0.32,0,Rain,Evening
3992,Florida,C1,4109,73,47,0.94,0,Fog,Morning
3993,Illinois,A1,329,84,82,0.65,1,Snow,Night
3994,Florida,A1,3759,56,30,0.83,2,Clear,Morning
3995,New York,A2,3209,77,78,0.62,0,Snow,Afternoon
3996,California,C2,2180,67,78,0.34,0,Snow,Morning
3997,Florida,A1,3742,77,33,0.71,1,Fog,Evening
3998,California,B2,1752,69,87,0.6,0,Fog,Morning
3999,New York,B1,3774,62,18,0.88,0,Rain,Evening
4000,California,C2,4693,36,116,0.63,0,Snow,Morning
4001,Illinois,C2,1472,18,97,0.58,0,Fog,Afternoon
4002,Illinois,A1,4969,59,106,0.3,1,Fog,Afternoon
4003,Florida,C1,4765,23,25,0.15,0,Clear,Night
4004,New York,C1,143,76,52,0.27,1,Rain,Evening
4005,Florida,B1,4288,30,5,0.13,0,Clear,Morning
4006,New York,A1,4187,54,11,0.55,0,Fog,Morning
4007,Texas,B1,2957,25,62,0.57,0,Rain,Morning
4008,Illinois,C1,940,62,37,0.85,1,Snow,Night
4009,California,A1,4395,78,104,0.3,0,Clear,Afternoon
4010,Illinois,C2,660,23,33,0.63,0,Snow,Evening
4011,New York,B1,662,71,87,0.95,0,Clear,Morning
4012,New York,B1,1079,65,75,0.78,0,Rain,Afternoon
4013,California,B1,2792,63,6,0.98,0,Snow,Morning
4014,Florida,B2,1674,69,94,0.22,0,Snow,Night
4015,Illinois,A2,2842,31,45,0.66,0,Rain,Morning
4016,Florida,A2,480,45,78,0.3,0,Fog,Afternoon
4017,New York,B1,3497,44,26,0.36,0,Rain,Afternoon
4018,Illinois,B2,2261,70,100,0.47,0,Snow,Night
4019,Illinois,B1,2056,80,26,0.24,0,Rain,Afternoon
4020,Florida,B1,188,69,111,0.34,0,Snow,Afternoon
4021,Texas,B1,2138,62,18,0.6,1,Clear,Night
4022,California,C1,3903,47,55,0.54,1,Fog,Afternoon
4023,Illinois,B2,2197,40,116,0.56,1,Fog,Morning
4024,California,B1,1423,36,96,0.38,1,Rain,Morning
4025,New York,C1,3285,31,33,0.21,1,Snow,Morning
4026,New York,B2,608,29,73,0.57,0,Fog,Night
4027,California,A1,2969,42,102,0.12,1,Rain,Night
4028,New York,B1,2521,21,102,0.99,1,Clear,Afternoon
4029,New York,A2,3529,68,18,0.32,0,Fog,Afternoon
4030,Illinois,C1,2775,29,26,0.34,1,Snow,Morning
4031,Florida,C1,380,38,31,0.7,1,Fog,Morning
4032,Texas,B2,4063,52,63,0.42,0,Rain,Night
4033,Texas,C2,1183,22,81,0.68,0,Snow,Evening
4034,Florida,A1,3872,70,21,0.93,0,Clear,Evening
4035,Illinois,C2,4393,27,26,0.25,0,Clear,Afternoon
4036,Illinois,C2,1019,80,33,0.52,0,Fog,Morning
4037,New York,B2,3084,73,30,0.65,0,Fog,Night
4038,New York,B2,1415,17,98,0.72,1,Clear,Night
4039,California,A2,1433,39,8,0.64,2,Clear,Night
4040,Illinois,C2,872,33,9,0.5,0,Clear,Evening
4041,Illinois,B2,786,31,78,0.26,0,Fog,Evening
4042,Texas,C2,2509,70,31,0.86,1,Snow,Morning
4043,New York,B1,142,31,8,0.17,0,Fog,Evening
4044,Florida,B2,3425,78,61,0.13,0,Clear,Morning
4045,Texas,A2,3338,21,55,0.99,0,Clear,Morning
4046,California,B2,1506,44,73,0.54,0,Rain,Evening
4047,Florida,B2,4376,18,83,0.27,0,Rain,Night
4048,California,B2,2520,58,84,0.66,0,Clear,Morning
4049,Texas,C2,2318,47,111,0.49,1,Snow,Afternoon
4050,New York,C1,4562,41,24,0.74,1,Rain,Morning
4051,Florida,A2,355,32,41,0.19,1,Clear,Night
4052,Florida,B1,1591,59,64,0.87,0,Fog,Night
4053,Florida,A1,2142,41,45,0.29,1,Rain,Afternoon
4054,Texas,A1,3038,55,50,0.1,1,Snow,Afternoon
4055,California,B1,1655,57,62,0.3,0,Clear,Morning
4056,Illinois,B1,1399,74,73,0.97,0,Snow,Night
4057,Illinois,A2,488,26,118,0.43,0,Clear,Night
4058,Texas,A1,2019,22,71,0.41,0,Clear,Afternoon
4059,Texas,B2,3580,32,64,0.47,0,Rain,Morning
4060,Illinois,C1,1441,36,76,0.22,1,Clear,Afternoon
4061,Texas,C2,3959,39,18,0.13,0,Clear,Night
4062,Illinois,A1,3752,63,83,0.17,0,Fog,Night
4063,Florida,B1,4459,83,118,0.77,0,Fog,Evening
4064,Illinois,C1,838,54,52,0.42,0,Snow,Afternoon
4065,California,C2,2899,47,69,0.36,0,Fog,Morning
4066,Florida,C2,2146,17,101,0.24,1,Clear,Afternoon
4067,New York,A2,4347,75,111,0.88,1,Snow,Evening
4068,Florida,C1,4768,22,71,0.46,1,Snow,Afternoon
4069,Florida,A2,376,36,37,0.28,0,Fog,Afternoon
4070,Florida,B2,3686,41,57,0.35,1,Rain,Morning
4071,Illinois,C2,4096,84,41,0.21,0,Snow,Morning
4072,California,C1,2813,41,62,0.22,0,Snow,Night
4073,California,C2,3959,75,36,0.32,0,Rain,Morning
4074,New York,B2,1426,28,73,0.48,0,Fog,Morning
4075,Texas,B2,4778,56,63,0.72,0,Rain,Evening
4076,New York,C1,204,19,58,0.99,0,Clear,Morning
4077,Florida,A1,3775,43,103,0.53,0,Fog,Afternoon
4078,Illinois,B1,1042,51,78,0.56,0,Rain,Morning
4079,Illinois,B2,3083,19,101,0.58,2,Snow,Morning
4080,New York,C1,3225,36,84,0.22,0,Clear,Afternoon
4081,Illinois,C2,3826,57,45,0.11,1,Fog,Afternoon
4082,Illinois,A2,4560,63,113,0.22,0,Clear,Evening
4083,Texas,A2,2903,31,84,0.46,1,Clear,Night
4084,Texas,B2,1579,75,74,0.37,0,Fog,Night
4085,California,C2,4537,74,104,0.78,3,Snow,Morning
4086,Florida,C2,1811,22,13,0.74,0,Rain,Morning
4087,Texas,C1,2846,47,93,0.43,0,Rain,Night
4088,New York,C2,1580,29,116,0.75,0,Snow,Afternoon
4089,New York,C1,4416,66,45,0.15,0,Fog,Evening
4090,California,C1,4038,76,95,0.2,0,Snow,Night
4091,Texas,B1,749,50,46,0.56,1,Clear,Morning
4092,California,A2,3356,39,97,0.34,1,Clear,Night
4093,Texas,C2,1206,38,45,0.53,0,Fog,Afternoon
4094,California,C2,1057,75,94,0.63,1,Fog,Evening
4095,Florida,B2,2637,28,33,0.24,1,Rain,Afternoon
4096,Texas,B2,1929,36,70,0.48,0,Snow,Afternoon
4097,Texas,B2,1941,50,80,0.69,2,Snow,Afternoon
4098,Illinois,A1,2900,39,14,0.2,0,Clear,Evening
4099,Florida,A2,3738,38,15,0.67,0,Fog,Afternoon
4100,California,A2,1723,40,107,0.61,0,Rain,Night
4101,New York,C1,2201,20,39,0.23,0,Fog,Evening
4102,Texas,A2,2082,61,22,0.49,1,Fog,Night
4103,New York,B1,3838,19,86,0.77,2,Snow,Evening
4104,Florida,A1,4048,59,48,0.42,0,Clear,Afternoon
4105,California,B2,2974,53,37,0.26,0,Rain,Afternoon
4106,New York,A2,4700,39,9,0.2,1,Fog,Morning
4107,Illinois,B2,2717,47,42,0.33,0,Rain,Morning
4108,Florida,B2,4062,68,89,0.57,0,Snow,Night
4109,Florida,C1,1851,72,107,0.89,0,Snow,Night
4110,Florida,C2,1880,18,25,0.69,0,Fog,Night
4111,Florida,A1,1911,56,101,0.8,1,Snow,Afternoon
4112,Illinois,C2,2355,15,31,0.57,0,Fog,Night
4113,Florida,C1,564,79,81,0.93,0,Fog,Morning
4114,New York,C1,3853,46,109,0.36,0,Fog,Evening
4115,California,B2,2063,73,37,0.82,0,Clear,Evening
4116,Texas,B1,4638,47,32,0.16,1,Rain,Afternoon
4117,California,C1,167,81,59,0.81,1,Clear,Afternoon
4118,Florida,B2,1108,77,25,0.54,0,Rain,Night
4119,Texas,C1,382,68,39,0.84,0,Clear,Night
4120,Illinois,A1,1235,41,118,0.12,0,Clear,Evening
4121,Texas,B1,2564,33,84,0.6,0,Rain,Afternoon
4122,Illinois,B2,865,31,15,0.54,0,Rain,Night
4123,California,A1,140,27,11,0.3,0,Clear,Evening
4124,Florida,B1,2250,26,87,0.26,0,Clear,Afternoon
4125,Texas,C1,3436,23,74,0.14,1,Clear,Afternoon
4126,California,A1,1637,21,31,0.95,0,Clear,Night
4127,Florida,C2,3798,51,74,0.73,0,Snow,Night
4128,New York,C2,1758,37,106,0.32,0,Clear,Afternoon
4129,Texas,B2,1891,21,71,0.7,1,Fog,Evening
4130,Illinois,C2,4578,82,81,0.9,1,Clear,Evening
4131,Florida,A1,3211,71,118,0.55,0,Fog,Night
4132,Florida,A2,2736,42,104,0.48,0,Fog,Night
4133,Texas,A2,4514,30,59,0.57,0,Rain,Morning
4134,New York,A2,1793,29,76,0.74,0,Snow,Afternoon
4135,New York,A1,2928,71,84,0.21,0,Snow,Evening
4136,Texas,A1,933,27,56,0.27,0,Clear,Morning
4137,New York,C2,103,19,90,0.7,0,Clear,Evening
4138,Florida,C1,128,80,29,0.97,1,Snow,Afternoon
4139,Florida,C1,4940,24,36,0.82,0,Snow,Evening
4140,California,B2,2947,41,52,0.88,1,Snow,Morning
4141,California,C1,2584,64,41,0.49,1,Snow,Evening
4142,New York,C1,2298,60,80,0.37,0,Snow,Evening
4143,Texas,B2,3491,64,55,0.85,0,Snow,Afternoon
4144,California,B2,4635,75,50,0.29,0,Fog,Evening
4145,California,B1,4717,80,98,0.16,0,Fog,Afternoon
4146,Florida,C2,1220,36,36,0.95,1,Rain,Morning
4147,Florida,A2,924,53,40,0.83,0,Rain,Afternoon
4148,California,B2,4222,47,57,0.67,0,Clear,Afternoon
4149,New York,B1,2133,63,83,0.92,1,Snow,Evening
4150,Florida,B2,4728,73,103,0.81,0,Clear,Afternoon
4151,New York,B2,783,32,48,0.89,0,Rain,Night
4152,Illinois,C1,4737,21,24,0.18,0,Clear,Night
4153,California,C2,3846,65,57,0.25,1,Snow,Afternoon
4154,Texas,C2,2514,69,102,0.82,0,Clear,Night
4155,Texas,A2,4116,26,11,0.86,0,Rain,Afternoon
4156,Florida,C1,981,37,25,0.89,0,Clear,Night
4157,Illinois,C2,4528,70,30,0.82,0,Fog,Morning
4158,Illinois,C2,4303,53,38,0.13,1,Fog,Evening
4159,Illinois,A2,3160,77,62,0.31,1,Snow,Night
4160,California,A2,4278,43,5,0.57,0,Clear,Afternoon
4161,California,C1,2408,37,76,0.51,0,Fog,Evening
4162,California,B2,2432,16,72,0.13,0,Rain,Afternoon
4163,New York,A1,1874,79,119,0.42,1,Rain,Morning
4164,Illinois,A2,307,73,55,0.25,0,Rain,Afternoon
4165,Illinois,A1,4728,68,96,0.76,0,Fog,Afternoon
4166,Illinois,B1,964,29,113,0.55,0,Fog,Afternoon
4167,Illinois,B1,1245,61,18,0.25,1,Rain,Evening
4168,Florida,C1,2187,17,73,0.87,0,Fog,Afternoon
4169,Illinois,A1,1308,15,104,0.83,0,Fog,Morning
4170,California,A2,3014,57,101,0.17,0,Clear,Night
4171,California,C1,3730,48,9,0.56,1,Rain,Afternoon
4172,California,B2,207,30,44,0.29,0,Fog,Afternoon
4173,Illinois,A2,1810,73,20,0.9,0,Clear,Morning
4174,Florida,C2,4658,16,105,0.65,0,Fog,Evening
4175,New York,A2,213,77,33,0.56,2,Snow,Evening
4176,Illinois,A1,167,32,67,0.86,0,Fog,Night
4177,Texas,A2,3452,56,13,0.51,0,Snow,Night
4178,Texas,C1,674,82,108,0.82,1,Rain,Night
4179,Illinois,A2,4829,75,84,0.82,0,Snow,Night
4180,California,B2,3204,56,91,0.3,0,Fog,Morning
4181,New York,B2,1133,71,71,0.35,0,Fog,Evening
4182,Florida,A2,4162,54,71,0.41,1,Fog,Afternoon
4183,Texas,A1,3188,28,112,0.83,0,Rain,Night
4184,Florida,C1,1476,68,78,0.42,1,Rain,Afternoon
4185,Florida,B1,3896,27,116,0.12,0,Snow,Night
4186,Illinois,A1,4227,18,61,0.85,1,Rain,Night
4187,Florida,B1,4774,84,112,0.82,0,Clear,Afternoon
4188,Texas,B2,3293,63,36,0.82,0,Fog,Evening
4189,New York,A1,4193,39,59,0.87,1,Clear,Night
4190,Illinois,A2,2892,34,81,0.41,1,Fog,Evening
4191,Florida,C1,2131,32,18,0.11,0,Rain,Afternoon
4192,Florida,C2,3474,75,104,0.61,0,Clear,Morning
4193,New York,C1,3322,36,12,0.86,0,Clear,Morning
4194,Texas,B2,1511,18,113,0.76,0,Clear,Night
4195,Florida,B2,4017,61,57,0.21,0,Fog,Evening
4196,California,A1,3183,38,115,0.4,0,Fog,Night
4197,Florida,A2,4562,30,90,1.0,0,Clear,Night
4198,Texas,B2,2934,76,82,0.13,1,Snow,Morning
4199,Illinois,A2,2658,70,71,0.26,0,Fog,Night
4200,Illinois,B1,2189,62,79,0.26,0,Snow,Afternoon
4201,Illinois,C2,2174,79,50,0.27,0,Rain,Morning
4202,Texas,A1,2986,70,58,0.59,1,Snow,Morning
4203,Illinois,C2,2296,42,64,0.44,0,Rain,Evening
4204,California,A1,2736,37,83,0.44,0,Fog,Night
4205,California,B2,3128,40,31,0.65,0,Fog,Afternoon
4206,California,B2,196,78,69,0.44,1,Clear,Afternoon
4207,California,B2,4423,19,43,0.98,1,Fog,Morning
